testing_performance,testing_complexity,training_performance,training_complexity,task_id,validation,seed
0.8584905660377359,271,0.8746124805685098,271,359956,aggregated,30172
0.5878378378378378,42883,0.5562421110670621,24982,359959,aggregated,30224
0.8823529411764706,1446,0.8213081917391905,1446,190146,aggregated,30096
0.8962264150943396,331,0.888327781479014,167,359956,aggregated,30160
0.5878378378378378,11587,0.5517092498165894,11041,359959,aggregated,30236
0.6081081081081081,847,0.572836780540708,847,359959,aggregated,30228
0.7466666666666667,6,0.7919845979935001,6,359955,aggregated,30080
0.6756756756756757,17926,0.6570996978851964,16264,359954,aggregated,30055
0.839622641509434,195,0.8640728403286698,195,359956,aggregated,30158
1.0,469,0.9929281098946909,470,359960,aggregated,30280
0.6891891891891891,26071,0.6722054380664653,24951,359954,aggregated,30036
0.6216216216216216,72581,0.6540785498489425,37586,359954,aggregated,30047
0.6621621621621622,102,0.6661631419939578,102,359954,aggregated,30059
1.0,1535,0.9903574158072872,1535,359960,aggregated,30292
0.8867924528301887,83001,0.8725072174106152,44571,359956,aggregated,30154
0.7733333333333333,11,0.797923731807263,11,359955,aggregated,30082
0.6778523489932886,176541,0.5932610042284248,89261,2073,aggregated,30251
0.5945945945945946,17321,0.5728322237563397,14941,359959,aggregated,30234
0.8705882352941177,1445,0.8304945434452273,1445,190146,aggregated,30094
0.8584905660377359,82771,0.8640595158783033,43816,359956,aggregated,30162
0.7466666666666667,1805,0.7979016532428995,1805,359955,aggregated,30090
0.8705882352941177,1445,0.8120838513606852,1445,190146,aggregated,30098
0.5608108108108109,20571,0.5607499100035087,19181,359959,aggregated,30238
0.6216216216216216,20,0.5584749354075815,20,359959,aggregated,30226
0.8679245283018868,114871,0.8714590273151233,59281,359956,aggregated,30170
0.6912751677852349,108931,0.6052404187127993,54626,2073,aggregated,30247
0.8102564102564103,513382,0.7731958762886597,339082,168784,aggregated,30310
0.9041095890410958,1264,0.9138719512195121,1256,359958,aggregated,30202
0.6778523489932886,495792,0.6082400416558188,255087,2073,aggregated,30267
0.78,2,0.7611111111111111,2,168757,aggregated,30132
0.8985507246376812,59941,0.8776579193029769,32241,146818,aggregated,30025
0.8205128205128205,185131,0.7605956471935853,103696,168784,aggregated,30302
0.73,27849,0.7611111111111111,27397,168757,aggregated,30143
1.0,605,0.9832739459988817,373,359960,aggregated,30273
0.8405797101449275,430,0.8856498288559278,238,146818,aggregated,30029
0.910958904109589,21361,0.9192073170731707,14671,359958,aggregated,30210
0.8672985781990521,1378,0.8624868282402529,1378,359962,aggregated,30360
0.8705882352941177,1446,0.8252451996132062,1446,190146,aggregated,30120
0.8199052132701422,664,0.8598524762908325,339,359962,aggregated,30348
0.8705882352941177,1445,0.8226170741815169,1445,190146,aggregated,30108
0.8578199052132701,2,0.8593256059009484,2,359962,aggregated,30335
0.9178082191780822,467,0.9085365853658537,467,359958,aggregated,30191
0.8625592417061612,100846,0.8635405690200211,51931,359962,aggregated,30356
0.7733333333333333,1050,0.8023615232443125,1050,359955,aggregated,30063
0.8840579710144928,5,0.8679441966600976,5,146818,aggregated,30001
0.8588235294117647,1445,0.8081468434866694,1445,190146,aggregated,30116
0.8256410256410256,54797,0.7640320733104238,36677,168784,aggregated,30326
0.9246575342465754,288,0.916158536585366,150,359958,aggregated,30183
0.8530805687203792,3,0.8609062170706007,3,359962,aggregated,30344
0.76,46402,0.7889951603786916,23602,359955,aggregated,30071
0.8578199052132701,3,0.8640674394099052,3,359962,aggregated,30339
0.8985507246376812,57681,0.888865262939529,30116,146818,aggregated,30013
0.8941176470588236,1986,0.8199647741400746,1986,190146,aggregated,30104
0.5878378378378378,304,0.5668024588408452,304,359959,aggregated,30222
0.8867924528301887,158492,0.8840906062624916,87082,359956,aggregated,30174
0.7466666666666667,1195,0.7993941641938674,1195,359955,aggregated,30086
0.839622641509434,2,0.8703664223850767,2,359956,aggregated,30178
0.5945945945945946,8899,0.5486755706233226,6298,359959,aggregated,30230
0.6912751677852349,88051,0.5955087575972493,45566,2073,aggregated,30256
0.839622641509434,1993,0.8598623140128803,1993,359956,aggregated,30166
0.5608108108108109,2516,0.54490710995065,1013,359959,aggregated,30218
1.0,653,0.9871382583464845,388,359960,aggregated,30288
0.6621621621621622,107721,0.6631419939577039,69541,359954,aggregated,30043
1.0,1737,0.9942118026950932,1737,359960,aggregated,30296
0.527027027027027,2035,0.6555891238670695,1998,359954,aggregated,30051
0.7027027027027027,69331,0.6722054380664653,34826,359954,aggregated,30032
0.581081081081081,39193,0.5660323622825845,18985,359959,aggregated,30214
1.0,938,0.9916427628509891,938,359960,aggregated,30284
0.910958904109589,3,0.9115853658536586,3,359958,aggregated,30187
0.8985507246376812,5771,0.8711492583756872,2901,146818,aggregated,30009
0.8153846153846154,335811,0.7588774341351661,252521,168784,aggregated,30322
0.910958904109589,57862,0.9123475609756098,34452,359958,aggregated,30199
0.8985507246376812,394,0.8840317394461156,394,146818,aggregated,30017
0.8588235294117647,1445,0.8370389556568587,1445,190146,aggregated,30100
0.8578199052132701,15,0.8624868282402529,17,359962,aggregated,30340
0.76,2292,0.8008822594319627,2292,359955,aggregated,30075
0.8530805687203792,21711,0.8609062170706006,20811,359962,aggregated,30331
0.9178082191780822,29,0.9092987804878049,29,359958,aggregated,30195
0.8153846153846154,315281,0.7663230240549828,241181,168784,aggregated,30330
0.76,302,0.8068478875229617,302,359955,aggregated,30079
0.8695652173913043,39096,0.8728399543615808,19746,146818,aggregated,30005
0.8588235294117647,1766,0.8331157618455588,1766,190146,aggregated,30112
0.8625592417061612,81456,0.8624868282402529,40961,359962,aggregated,30352
0.7466666666666667,7,0.7919625194291366,7,359955,aggregated,30067
1.0,734,0.99099429947759,734,359960,aggregated,30277
0.8307692307692308,377031,0.7709049255441007,206011,168784,aggregated,30306
0.67,1251,0.7644444444444445,1302,168757,aggregated,30147
0.78,56371,0.7611111111111111,27946,168757,aggregated,30124
0.8256410256410256,395501,0.7714776632302405,216861,168784,aggregated,30318
0.9178082191780822,3,0.9108231707317074,3,359958,aggregated,30206
0.78,2,0.75,2,168757,aggregated,30128
0.6912751677852349,118671,0.6082333084954529,60911,2073,aggregated,30260
0.841025641025641,377482,0.784077892325315,206557,168784,aggregated,30314
0.77,2,0.7522222222222222,2,168757,aggregated,30136
0.855072463768116,13321,0.8792345192407427,6691,146818,aggregated,30021
0.8588235294117647,1445,0.8239190495924851,1445,190146,aggregated,30110
0.8985507246376812,15371,0.8711648169277046,7671,146818,aggregated,30007
0.910958904109589,2,0.9047256097560976,2,359958,aggregated,30189
0.7466666666666667,99,0.7920110922707362,99,359955,aggregated,30065
0.8483412322274881,14,0.8651211801896734,14,359962,aggregated,30350
0.8695652173913043,39901,0.8808629810185665,29211,146818,aggregated,30019
0.8625592417061612,6577,0.8619599578503688,6577,359962,aggregated,30333
0.7046979865771812,244852,0.5902591368986165,125432,2073,aggregated,30261
0.8904109589041096,340,0.9169207317073171,196,359958,aggregated,30197
0.8588235294117647,1765,0.834435004834922,1765,190146,aggregated,30102
0.8405797101449275,17582,0.8888445182035059,15482,146818,aggregated,30015
0.7866666666666666,176,0.7875556379821959,111,359955,aggregated,30077
0.8436018957345972,708,0.8635405690200211,363,359962,aggregated,30342
0.9041095890410958,29121,0.9123475609756098,16161,359958,aggregated,30185
0.76,51251,0.793477108944468,27276,359955,aggregated,30069
0.8205128205128205,598901,0.7628865979381443,400761,168784,aggregated,30320
1.0,1371,0.9890679331553367,1371,359960,aggregated,30279
0.8985507246376812,13,0.884047297998133,13,146818,aggregated,30023
0.76,75181,0.7555555555555555,36581,168757,aggregated,30134
0.79,2,0.76,2,168757,aggregated,30149
0.8102564102564103,622501,0.7754868270332188,412991,168784,aggregated,30308
0.9246575342465754,2,0.913109756097561,2,359958,aggregated,30204
0.8205128205128205,112221,0.7674684994272623,67351,168784,aggregated,30316
0.910958904109589,15581,0.9115853658536586,13091,359958,aggregated,30208
0.79,64,0.7522222222222222,64,168757,aggregated,30126
0.72,2,0.7455555555555555,2,168757,aggregated,30138
1.0,2415,0.985212719145881,2415,359960,aggregated,30275
0.7897435897435897,123831,0.7686139747995417,68506,168784,aggregated,30304
0.76,443,0.76,443,168757,aggregated,30145
0.8588235294117647,1445,0.8318068794032325,1445,190146,aggregated,30092
0.8679245283018868,108991,0.8672262935820564,56401,359956,aggregated,30164
0.5878378378378378,60061,0.5720723799629077,44061,359959,aggregated,30232
0.7466666666666667,342,0.8068081461071075,177,359955,aggregated,30084
0.8,11,0.7964223894305497,11,359955,aggregated,30088
0.8679245283018868,12301,0.8619364867865866,6496,359956,aggregated,30176
0.5608108108108109,34621,0.5615051970125722,20515,359959,aggregated,30220
0.8773584905660378,122632,0.8725027759271597,63092,359956,aggregated,30168
0.5675675675675675,69621,0.5788608494757419,35476,359959,aggregated,30216
1.0,1882,0.9909959537208894,1882,359960,aggregated,30286
0.6510067114093959,90556,0.5955087575972493,47376,2073,aggregated,30257
0.6756756756756757,47151,0.6631419939577039,23481,359954,aggregated,30053
1.0,350,0.9864955848246337,196,359960,aggregated,30298
0.8773584905660378,45521,0.8714479236064845,22741,359956,aggregated,30152
1.0,2516,0.9807073875197269,2516,359960,aggregated,30294
0.6351351351351351,101,0.661631419939577,101,359954,aggregated,30041
0.6644295302013423,200521,0.599981820467012,101736,2073,aggregated,30241
0.6351351351351351,199711,0.6555891238670695,124511,359954,aggregated,30060
0.8584905660377359,1138,0.8777748167888074,1138,359956,aggregated,30173
0.5675675675675675,16511,0.5622707367864646,14661,359959,aggregated,30225
0.581081081081081,23491,0.5630180494228832,23491,359959,aggregated,30229
0.7466666666666667,2574,0.7934638618058499,2574,359955,aggregated,30081
0.8679245283018868,577,0.873555407506107,576,359956,aggregated,30161
0.8823529411764706,1445,0.8396947092139798,1445,190146,aggregated,30097
0.5945945945945946,4977,0.5547212842841065,4977,359959,aggregated,30237
0.7027027027027027,77883,0.6842900302114803,42510,359954,aggregated,30039
0.6756756756756757,201566,0.6631419939577039,104541,359954,aggregated,30044
0.6778523489932886,234702,0.5970113745522448,118337,2073,aggregated,30254
0.8301886792452831,188421,0.8788207861425716,101041,359956,aggregated,30157
1.0,583,0.9813517152848772,357,359960,aggregated,30291
0.6621621621621622,122,0.6691842900302115,122,359954,aggregated,30056
0.5135135135135135,120631,0.5698247460731911,60141,359959,aggregated,30213
0.6351351351351351,137181,0.6691842900302114,71686,359954,aggregated,30035
1.0,51261,0.9787752313459255,33316,359960,aggregated,30283
0.7046979865771812,174241,0.6014855596154018,87841,2073,aggregated,30242
0.6756756756756757,986,0.675226586102719,986,359954,aggregated,30048
0.8588235294117647,1445,0.8291511258461113,1445,190146,aggregated,30119
0.8436018957345972,267,0.8587987355110642,267,359962,aggregated,30359
0.8358974358974359,415391,0.7680412371134021,273201,168784,aggregated,30325
0.8352941176470589,1157,0.8357577013399641,1371,190146,aggregated,30107
0.9130434782608695,10022,0.8776527331189711,4682,146818,aggregated,30010
0.7046979865771812,342022,0.6044874269452101,145367,2073,aggregated,30262
0.76,44421,0.7979149003815176,23721,359955,aggregated,30072
0.8767772511848341,118521,0.8603793466807166,61301,359962,aggregated,30347
0.8436018957345972,2,0.8603793466807166,2,359962,aggregated,30336
0.9246575342465754,91571,0.9207317073170732,51611,359958,aggregated,30192
0.8867924528301887,147331,0.8872485009993338,80246,359956,aggregated,30180
0.8235294117647058,365,0.8331088548142009,193,190146,aggregated,30115
0.855072463768116,3711,0.8840887874701795,1866,146818,aggregated,30002
0.8205128205128205,150161,0.7709049255441008,149671,168784,aggregated,30329
0.8672985781990521,82041,0.8672286617492098,42001,359962,aggregated,30355
0.6912751677852349,253502,0.6007628670694594,121052,2073,aggregated,30258
0.77,3,0.7544444444444445,3,168757,aggregated,30140
0.8,252062,0.7731958762886597,140572,168784,aggregated,30301
0.8,2,0.76,2,168757,aggregated,30123
0.9246575342465754,2,0.9092987804878049,2,359958,aggregated,30201
0.8256410256410256,377711,0.7737686139747996,204751,168784,aggregated,30313
0.8840579710144928,41056,0.8776060574629188,20576,146818,aggregated,30026
0.78,20061,0.7522222222222222,9911,168757,aggregated,30131
0.8823529411764706,749,0.8344211907722061,749,190146,aggregated,30117
0.8436018957345972,595,0.8614330874604847,318,359962,aggregated,30357
0.7866666666666666,6451,0.7979413946587537,3041,359955,aggregated,30062
0.8823529411764706,1445,0.8278422434037851,1445,190146,aggregated,30109
0.8672985781990521,114441,0.8645943097997892,59786,359962,aggregated,30334
0.9246575342465754,3,0.9085365853658537,3,359958,aggregated,30190
0.8578199052132701,26,0.8582718651211803,26,359962,aggregated,30349
0.8695652173913043,1541,0.8792552639767659,1541,146818,aggregated,30012
0.8720379146919431,153091,0.8614330874604847,76866,359962,aggregated,30338
0.8588235294117647,1765,0.812097665423401,1765,190146,aggregated,30105
0.8625592417061612,5852,0.8587987355110642,5852,359962,aggregated,30345
0.7466666666666667,962,0.7964444679949132,962,359955,aggregated,30070
0.8972602739726028,2,0.9047256097560976,2,359958,aggregated,30182
0.7948717948717948,106476,0.7789232531500573,61768,168784,aggregated,30327
0.6845637583892618,164,0.6044907935253929,148,2073,aggregated,30259
0.75,6674,0.7544444444444445,6674,168757,aggregated,30133
0.8985507246376812,27591,0.8808266777305258,14376,146818,aggregated,30024
0.9315068493150684,16941,0.913109756097561,8916,359958,aggregated,30203
0.8205128205128205,296231,0.7651775486827033,155891,168784,aggregated,30311
0.81,58071,0.768888888888889,32101,168757,aggregated,30150
0.73,20001,0.7566666666666667,16351,168757,aggregated,30121
0.6644295302013423,261221,0.6097392920306314,133786,2073,aggregated,30263
1.0,2007,0.9929264556513915,2007,359960,aggregated,30272
0.8695652173913043,62356,0.8792137745047195,29246,146818,aggregated,30028
0.76,4065,0.7622222222222222,4065,168757,aggregated,30142
0.8307692307692308,142351,0.7777777777777778,124981,168784,aggregated,30303
0.5608108108108109,24283,0.5630237454033438,12745,359959,aggregated,30235
0.7181208053691275,196832,0.610490039411432,99992,2073,aggregated,30243
0.8679245283018868,724,0.8767021985343104,723,359956,aggregated,30163
0.8588235294117647,1765,0.8199716811714325,1765,190146,aggregated,30095
0.7733333333333333,292,0.8023880175215488,292,359955,aggregated,30083
0.6013513513513513,5889,0.565288467234442,5889,359959,aggregated,30227
0.8679245283018868,1123,0.8566977570508549,1123,359956,aggregated,30171
0.8588235294117647,1445,0.8383892802873325,1445,190146,aggregated,30099
0.6644295302013423,62341,0.6037512680785355,30961,2073,aggregated,30255
0.5945945945945946,10363,0.5690489535344698,9277,359959,aggregated,30239
0.6621621621621622,65471,0.6570996978851964,33591,359954,aggregated,30037
0.5675675675675675,46165,0.5569711965660074,24976,359959,aggregated,30211
1.0,423,0.9884227782685366,242,359960,aggregated,30281
0.8773584905660378,804,0.8777836997557185,804,359956,aggregated,30159
0.6756756756756757,199561,0.676737160120846,102441,359954,aggregated,30054
0.8679245283018868,304,0.8746013768598713,158,359956,aggregated,30155
0.7027027027027027,100812,0.6661631419939578,51992,359954,aggregated,30058
1.0,578,0.9839182737640322,335,359960,aggregated,30293
0.6891891891891891,77817,0.6676737160120846,42017,359954,aggregated,30046
0.8051282051282052,164411,0.7743413516609392,104641,168784,aggregated,30319
0.8,1296,0.7622222222222221,396,168757,aggregated,30125
0.71,1923,0.7477777777777778,1923,168757,aggregated,30146
0.8205128205128205,404051,0.7600229095074456,221813,168784,aggregated,30307
0.6845637583892618,681,0.5917482875328802,681,2073,aggregated,30264
1.0,667,0.981352542406527,382,359960,aggregated,30276
0.78,59581,0.7644444444444445,30216,168757,aggregated,30137
0.8985507246376812,53222,0.8695830308059329,26752,146818,aggregated,30020
0.8205128205128205,431641,0.7737686139747995,313051,168784,aggregated,30315
0.9178082191780822,68351,0.9184451219512195,35926,359958,aggregated,30207
0.79,2,0.7622222222222222,2,168757,aggregated,30129
0.8530805687203792,23,0.8624868282402529,23,359962,aggregated,30341
0.7733333333333333,1751,0.796431220856295,1621,359955,aggregated,30074
0.8840579710144928,4565,0.8744476714033814,2450,146818,aggregated,30016
0.8904109589041096,1718,0.90625,1718,359958,aggregated,30198
0.8823529411764706,1445,0.8173331951927061,1445,190146,aggregated,30101
0.8153846153846154,244761,0.7640320733104238,187011,168784,aggregated,30323
0.8840579710144928,21221,0.8743802510113059,11076,146818,aggregated,30008
0.9178082191780822,2,0.9092987804878049,2,359958,aggregated,30186
0.8625592417061612,3138,0.8598524762908324,3138,359962,aggregated,30353
0.76,4672,0.8009087537091988,987,359955,aggregated,30066
0.9130434782608695,16,0.8889015662275697,16,146818,aggregated,30004
0.8705882352941177,1445,0.8094729935073905,1445,190146,aggregated,30113
0.76,40,0.8023791860958034,40,359955,aggregated,30078
0.6510067114093959,1091,0.5940162403828027,560,2073,aggregated,30248
0.910958904109589,38,0.9123475609756098,38,359958,aggregated,30194
1.0,576,0.9903565886856376,340,359960,aggregated,30297
0.8773584905660378,81596,0.8724938929602488,43051,359956,aggregated,30151
1.0,3027,0.9916353187561414,3027,359960,aggregated,30289
0.6621621621621622,45891,0.6465256797583081,21991,359954,aggregated,30042
0.6081081081081081,2433,0.5569768925464678,2433,359959,aggregated,30219
0.6711409395973155,281782,0.6022520177037229,136717,2073,aggregated,30268
1.0,1275,0.9864964119462833,1275,359960,aggregated,30285
0.6891891891891891,76232,0.6797583081570997,41742,359954,aggregated,30033
0.5472972972972973,89381,0.5637801716084994,44591,359959,aggregated,30215
0.6621621621621622,505,0.6510574018126888,264,359954,aggregated,30050
0.6845637583892618,323512,0.6082355528822415,134432,2073,aggregated,30252
0.5540540540540541,15672,0.5713113969733838,15292,359959,aggregated,30223
0.8490566037735849,37511,0.8682789251610037,20346,359956,aggregated,30175
0.5405405405405406,19453,0.5584908841528711,9118,359959,aggregated,30240
0.5878378378378378,18458,0.5486641786624016,15275,359959,aggregated,30231
0.8679245283018868,3,0.8630002220741728,3,359956,aggregated,30167
0.8823529411764706,1446,0.8344384583506008,1446,190146,aggregated,30091
0.76,42,0.8053465451462485,41,359955,aggregated,30087
0.8679245283018868,38976,0.8767266266933156,20631,359956,aggregated,30179
0.738255033557047,152101,0.60000987530187,76891,2073,aggregated,30244
0.7027027027027027,31431,0.6616314199395771,16286,359954,aggregated,30052
0.6778523489932886,660,0.5962449164639236,659,2073,aggregated,30245
1.0,1460,0.9839166195207326,1460,359960,aggregated,30299
1.0,1275,0.9916411086076896,1275,359960,aggregated,30287
0.5878378378378378,81181,0.5554640401361567,40766,359959,aggregated,30217
0.6621621621621622,79111,0.6510574018126888,41786,359954,aggregated,30031
0.6621621621621622,110077,0.6812688821752266,58412,359954,aggregated,30040
0.6845637583892618,231652,0.6119949007532162,117037,2073,aggregated,30253
1.0,494,0.9961414775039454,297,359960,aggregated,30295
0.8773584905660378,881,0.8851543415500778,880,359956,aggregated,30153
0.7733333333333333,51002,0.7994074113324856,28187,359955,aggregated,30085
0.8490566037735849,397,0.8640950477459471,221,359956,aggregated,30165
0.8588235294117647,1446,0.8383685591932588,1446,190146,aggregated,30093
0.5743243243243243,71001,0.5615017794242958,34966,359959,aggregated,30233
0.7181208053691275,177342,0.6104709621237285,90217,2073,aggregated,30269
0.8584905660377359,6203,0.8703952920275372,5336,359956,aggregated,30169
0.76,762,0.8053730394234846,727,359955,aggregated,30089
0.8962264150943396,96071,0.8661869864534755,50456,359956,aggregated,30177
0.5945945945945946,9247,0.5705629451408729,5158,359959,aggregated,30221
0.8666666666666667,292851,0.7783505154639175,191921,168784,aggregated,30317
0.6577181208053692,120851,0.5992389284399716,64499,2073,aggregated,30249
0.863013698630137,84671,0.9123475609756098,45961,359958,aggregated,30205
0.8102564102564103,141441,0.7766323024054983,122551,168784,aggregated,30309
0.77,50771,0.7611111111111111,24331,168757,aggregated,30148
1.0,505,0.9909951265992397,288,359960,aggregated,30278
0.8695652173913043,65,0.8743958095633233,65,146818,aggregated,30022
0.78,32,0.7477777777777778,32,168757,aggregated,30135
0.78,116611,0.7533333333333334,58221,168757,aggregated,30144
0.8256410256410256,140281,0.7835051546391752,113851,168784,aggregated,30305
0.79,73597,0.7455555555555555,36857,168757,aggregated,30139
1.0,2621,0.9909992622074884,2621,359960,aggregated,30274
0.9315068493150684,4737,0.9077743902439024,4737,359958,aggregated,30209
0.8695652173913043,16906,0.8712114925837569,9191,146818,aggregated,30030
0.7,2558,0.7577777777777778,2558,168757,aggregated,30127
0.8530805687203792,11071,0.8614330874604847,10411,359962,aggregated,30332
0.910958904109589,21811,0.9115853658536586,15871,359958,aggregated,30196
0.8695652173913043,1301,0.8695363551498807,701,146818,aggregated,30018
0.7466666666666667,858,0.7949475413310725,858,359955,aggregated,30064
0.8625592417061612,5505,0.8645943097997892,5505,359962,aggregated,30351
0.8705882352941177,1446,0.8528249758253903,1446,190146,aggregated,30111
0.910958904109589,91231,0.9253048780487805,50706,359958,aggregated,30188
0.8985507246376812,8552,0.871154444559693,4332,146818,aggregated,30006
0.8205128205128205,1108881,0.7691867124856815,486716,168784,aggregated,30321
0.76,3571,0.7934815246573407,3501,359955,aggregated,30068
0.9178082191780822,22701,0.9108231707317074,12101,359958,aggregated,30184
0.697986577181208,94381,0.6030027650845236,61441,2073,aggregated,30265
0.7733333333333333,204,0.8038672813338985,204,359955,aggregated,30076
0.8530805687203792,3,0.8598524762908324,3,359962,aggregated,30343
0.8705882352941177,266,0.8409828705622324,266,190146,aggregated,30103
0.8840579710144928,7,0.8744009957473291,7,146818,aggregated,30014
0.5540540540540541,30142,0.5773514146537072,14192,359959,compressed,30619
1.0,167,0.9922796465212917,167,359960,compressed,30689
0.6486486486486487,111531,0.6933534743202416,61173,359954,compressed,30442
0.8867924528301887,128,0.8693248945147679,128,359956,compressed,30551
1.0,1423,0.9948586118251928,1423,359960,compressed,30697
0.7027027027027027,231,0.6676737160120846,231,359954,compressed,30450
0.6891891891891891,16509,0.6691842900302115,14541,359954,compressed,30433
0.5878378378378378,12775,0.5750889712147932,12124,359959,compressed,30615
0.8208092485549133,2465,0.9858479485728844,2465,359960,compressed,30685
0.5540540540540541,110281,0.573587510765403,56056,359959,compressed,30640
0.5675675675675675,73117,0.58867046702483,37192,359959,compressed,30623
0.8679245283018868,136241,0.881976460137686,70016,359956,compressed,30575
0.8867924528301887,48461,0.875667332889185,26201,359956,compressed,30579
0.76,2081,0.8068390560972163,1097,359955,compressed,30487
0.5878378378378378,12409,0.5728128574227739,11512,359959,compressed,30631
0.8867924528301887,727,0.876731068176771,727,359956,compressed,30567
0.8705882352941177,1053,0.8213012847078326,1053,190146,compressed,30491
0.6845637583892618,413982,0.6059855551266282,210357,2073,compressed,30661
1.0,650,0.9935674749299428,650,359960,compressed,30676
0.79,124321,0.7766666666666666,61011,168757,compressed,30546
0.8051282051282052,112997,0.779495990836197,67807,168784,compressed,30707
0.78,2,0.7677777777777778,2,168757,compressed,30525
0.6912751677852349,455011,0.626227679573387,234026,2073,compressed,30641
0.8256410256410256,135511,0.7869415807560137,80633,168784,compressed,30719
0.910958904109589,2,0.9138719512195121,2,359958,compressed,30607
0.6912751677852349,513511,0.6000087531084757,261941,2073,compressed,30657
0.8,2941,0.7644444444444445,2941,168757,compressed,30529
0.8205128205128205,22103,0.7737686139747996,13355,168784,compressed,30715
0.82,182282,0.768888888888889,92492,168757,compressed,30537
0.927536231884058,34397,0.8953272482107666,18392,146818,compressed,30420
0.8840579710144928,19902,0.884047297998133,9957,146818,compressed,30408
0.8904109589041096,145891,0.9199695121951219,83626,359958,compressed,30586
0.8153846153846154,334171,0.793241695303551,184621,168784,compressed,30723
0.8695652173913043,5,0.8776475469349652,5,146818,compressed,30416
0.9178082191780822,52041,0.9214939024390244,29751,359958,compressed,30598
0.8588235294117647,339,0.8226239812128746,339,190146,compressed,30501
0.8483412322274881,2,0.8614330874604847,2,359962,compressed,30741
0.76,4261,0.8053509608591212,4081,359955,compressed,30474
0.9178082191780822,578,0.9138719512195121,578,359958,compressed,30594
0.7733333333333333,834,0.8127693584852338,834,359955,compressed,30478
0.8840579710144928,41731,0.8792241468727311,18171,146818,compressed,30404
0.8823529411764706,1445,0.8252244785191325,1445,190146,compressed,30513
0.8483412322274881,20,0.8635405690200211,20,359962,compressed,30753
0.7733333333333333,3503,0.8112636003956479,1538,359955,compressed,30466
0.855072463768116,5975,0.8792293330567369,2993,146818,compressed,30422
1.0,1811,0.9916402814860399,1811,359960,compressed,30678
0.75,12761,0.7755555555555556,11361,168757,compressed,30535
0.8307692307692308,408771,0.7812142038946163,225016,168784,compressed,30709
0.8,205631,0.7722222222222223,104021,168757,compressed,30548
0.910958904109589,33921,0.9161585365853658,18166,359958,compressed,30605
0.8256410256410256,440631,0.7909507445589921,315301,168784,compressed,30717
0.8695652173913043,13291,0.8824395809563323,6711,146818,compressed,30430
0.8972602739726028,60212,0.9161585365853658,34042,359958,compressed,30609
0.74,42601,0.7766666666666666,22221,168757,compressed,30527
0.78,90072,0.7644444444444445,45682,168757,compressed,30539
1.0,55351,0.9935699562948921,34926,359960,compressed,30674
0.78,103731,0.7722222222222223,51741,168757,compressed,30544
0.8102564102564103,435911,0.7823596792668958,244481,168784,compressed,30705
0.8823529411764706,1446,0.8488983284984114,1446,190146,compressed,30511
0.8904109589041096,80561,0.9184451219512195,44366,359958,compressed,30588
0.8985507246376812,64931,0.8856861321439684,33406,146818,compressed,30406
0.76,324,0.8098064151476614,324,359955,compressed,30464
