testing_performance,testing_complexity,training_performance,training_complexity,task_id,validation,seed
0.6351351351351351,1451,0.6964114832535885,1451,359954,aggregated,20047
0.7567567567567568,93211,0.6811916154021417,78707,359954,aggregated,20059
1.0,1843,0.9987138263665596,1843,359960,aggregated,20292
0.8867924528301887,289,0.8819715956558063,289,359956,aggregated,20154
0.6351351351351351,54131,0.6707222601959444,43511,359954,aggregated,20055
0.8773584905660378,456,0.8893622946254525,456,359956,aggregated,20158
1.0,429,0.9993569131832798,341,359960,aggregated,20280
0.6351351351351351,94527,0.6738095238095239,76407,359954,aggregated,20036
0.6711409395973155,377241,0.6119850187265918,302303,2073,aggregated,20254
0.8941176470588236,1298,0.8528981768145855,1298,190146,aggregated,20098
0.7733333333333333,5890,0.8053510226644555,5890,359955,aggregated,20090
0.5878378378378378,6001,0.5683018867924529,6001,359959,aggregated,20238
0.5878378378378378,10088,0.5660377358490566,9676,359959,aggregated,20226
0.8773584905660378,119,0.8819548872180449,119,359956,aggregated,20170
0.76,2422,0.8008623548922056,2422,359955,aggregated,20082
0.581081081081081,13321,0.5788679245283019,13009,359959,aggregated,20234
0.6912751677852349,503971,0.6104868913857678,406149,2073,aggregated,20242
0.8490566037735849,251781,0.8756836535783904,207191,359956,aggregated,20162
0.8470588235294118,2867,0.8541451668386653,2867,190146,aggregated,20094
0.78,2,0.7711111111111112,2,168757,aggregated,20143
0.8102564102564103,289551,0.7858223495702006,232891,168784,aggregated,20302
0.9315068493150684,131251,0.9169274083534089,112963,359958,aggregated,20210
0.8985507246376812,20701,0.8775870967741936,17247,146818,aggregated,20029
1.0,35341,0.9961414790996784,30775,359960,aggregated,20273
0.8578199052132701,57987,0.8624885432578809,47309,359962,aggregated,20360
0.6845637583892618,208751,0.6052434456928839,168303,2073,aggregated,20262
0.8679245283018868,823,0.8767251461988304,823,359956,aggregated,20361
0.8705882352941177,1445,0.840952872377021,1445,190146,aggregated,20120
0.8307692307692308,335671,0.7989783053622596,308683,168784,aggregated,20310
0.8835616438356164,5129,0.9154064958058804,4315,359958,aggregated,20202
0.78,96641,0.77,78313,168757,aggregated,20132
0.8695652173913043,3779,0.8824645161290322,3098,146818,aggregated,20025
0.8,176061,0.7909504707327057,147069,168784,aggregated,20326
0.697986577181208,87593,0.6172284644194757,71785,2073,aggregated,20258
0.9246575342465754,824,0.9131164194700027,824,359958,aggregated,20183
0.8578199052132701,13,0.8640730454103597,13,359962,aggregated,20344
0.7466666666666667,5,0.8023880597014925,5,359955,aggregated,20071
0.8695652173913043,57792,0.8840645161290321,46726,146818,aggregated,20013
0.8720379146919431,205221,0.8635508957089293,166699,359962,aggregated,20339
0.8705882352941177,1445,0.8488218094255245,1445,190146,aggregated,20104
0.8767772511848341,5,0.8635453409248715,5,359962,aggregated,20348
0.8705882352941177,1445,0.8515049879600964,1445,190146,aggregated,20108
0.9246575342465754,17902,0.9253185499085712,14282,359958,aggregated,20191
0.8720379146919431,20871,0.8619622274684072,17207,359962,aggregated,20335
0.8720379146919431,138276,0.8651173448132206,110446,359962,aggregated,20356
0.7733333333333333,2465,0.7994250967385297,2465,359955,aggregated,20063
0.8840579710144928,9,0.8856774193548386,9,146818,aggregated,20001
0.8588235294117647,1766,0.8462762297901616,1766,190146,aggregated,20116
1.0,348,0.9987138263665596,278,359960,aggregated,20300
0.8985507246376812,18021,0.8775870967741936,14881,146818,aggregated,20027
0.73,31261,0.7711111111111111,26689,168757,aggregated,20130
0.8461538461538461,303291,0.7949652067130577,275335,168784,aggregated,20312
0.9041095890410958,33236,0.9207267872173686,26858,359958,aggregated,20200
0.78,42881,0.76,41857,168757,aggregated,20122
0.78,79,0.7655555555555555,79,168757,aggregated,20141
0.697986577181208,96221,0.6052434456928839,74741,2073,aggregated,20259
1.0,2223,0.9967845659163987,2223,359960,aggregated,20271
0.7733333333333333,7090,0.7965174129353233,7090,359955,aggregated,20061
0.8102564102564103,225632,0.7938321735571019,183842,168784,aggregated,20328
0.8909952606635071,4,0.8656464379947229,4,359962,aggregated,20354
0.8588235294117647,1445,0.8488820089439285,1445,190146,aggregated,20114
0.855072463768116,3699,0.872774193548387,3665,146818,aggregated,20003
0.8904109589041096,32601,0.9199663309436044,25835,359958,aggregated,20193
0.8530805687203792,142876,0.860901263713373,115570,359962,aggregated,20337
0.7733333333333333,7250,0.7964179104477612,7250,359955,aggregated,20073
0.8483412322274881,26,0.8640716567143452,26,359962,aggregated,20346
0.8705882352941177,1445,0.8410044719642243,1445,190146,aggregated,20106
0.8985507246376812,11411,0.8759483870967741,8973,146818,aggregated,20011
0.6912751677852349,260571,0.6254681647940075,209663,2073,aggregated,20263
0.8578199052132701,22,0.8619636161644216,22,359962,aggregated,20358
0.8102564102564103,162101,0.7915038886614819,132821,168784,aggregated,20324
0.9246575342465754,308,0.9138710707340435,250,359958,aggregated,20181
0.8823529411764706,1020,0.8541279669762641,1020,190146,aggregated,20118
1.0,187,0.9987138263665596,187,359960,aggregated,20282
0.697986577181208,84851,0.6097378277153558,76269,2073,aggregated,20243
0.6621621621621622,231,0.6888129414445203,231,359954,aggregated,20049
0.5878378378378378,43102,0.5720754716981132,34652,359959,aggregated,20212
0.581081081081081,33886,0.6828662565504671,27218,359954,aggregated,20034
0.6756756756756757,41152,0.6632718159033949,33050,359954,aggregated,20057
1.0,56642,0.9987138263665594,49476,359960,aggregated,20290
0.8679245283018868,2,0.872531328320802,2,359956,aggregated,20156
0.7181208053691275,318921,0.6149812734082397,263191,2073,aggregated,20255
0.6891891891891891,361,0.6783549783549784,361,359954,aggregated,20045
0.6486486486486487,103042,0.6752335383914331,83666,359954,aggregated,20038
0.8867924528301887,316,0.8809301030353662,254,359956,aggregated,20160
0.8588235294117647,1766,0.8475834193326455,1766,190146,aggregated,20096
0.6351351351351351,23233,0.5615094339622642,23233,359959,aggregated,20236
0.5675675675675675,3914,0.5728301886792453,3459,359959,aggregated,20228
0.7466666666666667,3202,0.8023659480375898,2472,359955,aggregated,20080
0.8679245283018868,144611,0.8788081314397104,116073,359956,aggregated,20172
0.581081081081081,87,0.5683018867924529,85,359959,aggregated,20224
0.8588235294117647,1445,0.8450292397660819,1445,190146,aggregated,20102
0.927536231884058,9736,0.8760129032258066,8054,146818,aggregated,20015
0.7733333333333333,2672,0.800939745715865,2134,359955,aggregated,20077
0.8720379146919431,316501,0.8682807943341203,257709,359962,aggregated,20342
0.8767123287671232,9803,0.9138797782486285,8232,359958,aggregated,20185
0.7114093959731543,326562,0.6119850187265917,266006,2073,aggregated,20264
0.8307692307692308,620252,0.7926860417519443,537836,168784,aggregated,20320
0.7333333333333333,562,0.802343836373687,631,359955,aggregated,20069
0.8588235294117647,1446,0.8409700722394222,1446,190146,aggregated,20110
0.9041095890410958,37431,0.9184454183960759,32041,359958,aggregated,20189
0.8985507246376812,35406,0.882425806451613,25334,146818,aggregated,20007
0.7333333333333333,770,0.8009508015478165,770,359955,aggregated,20065
0.8625592417061612,5041,0.8656547701708096,5041,359962,aggregated,20350
0.8904109589041096,27891,0.91768205961745,23961,359958,aggregated,20197
0.8909952606635071,516,0.8651284543813359,516,359962,aggregated,20333
0.855072463768116,10172,0.8760129032258064,8518,146818,aggregated,20019
0.8904109589041096,116002,0.9192087771747017,94560,359958,aggregated,20208
0.77,2,0.7688888888888888,2,168757,aggregated,20126
0.74,11671,0.7699999999999999,10707,168757,aggregated,20138
1.0,470,0.9967845659163987,391,359960,aggregated,20275
0.77,5858,0.76,5858,168757,aggregated,20145
0.8307692307692308,1275571,0.7972836676217765,1043913,168784,aggregated,20304
0.8840579710144928,33801,0.8808774193548388,27675,146818,aggregated,20023
1.0,661,0.9954983922829582,597,359960,aggregated,20279
0.81,2,0.7611111111111111,2,168757,aggregated,20134
0.7948717948717948,210821,0.7852165370446172,176265,168784,aggregated,20308
0.78,56531,0.7722222222222223,45923,168757,aggregated,20149
0.6711409395973155,140687,0.6142322097378277,112871,2073,aggregated,20248
0.9041095890410958,23481,0.9108060256000929,19187,359958,aggregated,20204
0.8102564102564103,279001,0.7938321735571019,255637,168784,aggregated,20316
0.8773584905660378,1236,0.8872403230297967,1236,359956,aggregated,20176
0.7466666666666667,70,0.7963957987838584,70,359955,aggregated,20088
0.5675675675675675,15061,0.5720754716981131,12279,359959,aggregated,20220
0.9056603773584906,147,0.88937343358396,147,359956,aggregated,20168
0.697986577181208,374,0.602996254681648,374,2073,aggregated,20268
0.8867924528301887,47271,0.8767474241158452,37569,359956,aggregated,20164
0.8823529411764706,1087,0.8409958720330237,1087,190146,aggregated,20092
0.5945945945945946,1165,0.5645283018867924,1057,359959,aggregated,20232
0.7333333333333333,16202,0.7949917081260365,16202,359955,aggregated,20084
0.7114093959731543,211372,0.6097378277153558,169366,2073,aggregated,20252
1.0,731,0.9987138263665596,596,359960,aggregated,20294
0.6486486486486487,124201,0.6842560947824106,99765,359954,aggregated,20041
0.6081081081081081,27241,0.5713207547169811,26957,359959,aggregated,20216
1.0,507,0.9987138263665596,428,359960,aggregated,20286
0.6891891891891891,83301,0.6797676008202325,69843,359954,aggregated,20053
0.6912751677852349,204181,0.6149812734082397,164587,2073,aggregated,20244
1.0,1238,0.9987138263665594,1238,359960,aggregated,20298
0.8867924528301887,101231,0.8820217209690895,83149,359956,aggregated,20178
0.7466666666666667,356,0.8053841901603096,278,359955,aggregated,20086
0.6711409395973155,152612,0.6059925093632959,120654,2073,aggregated,20245
0.5675675675675675,156551,0.5750943396226414,126511,359959,aggregated,20230
0.8301886792452831,127,0.8861876914508494,127,359956,aggregated,20166
0.7114093959731543,472802,0.6172284644194758,383168,2073,aggregated,20253
0.5608108108108109,1560,0.56,1560,359959,aggregated,20222
0.8773584905660378,34142,0.8704204956836536,32102,359956,aggregated,20174
0.6621621621621622,231,0.6797220323536114,231,359954,aggregated,20051
0.6756756756756757,159061,0.6903167008430167,130107,359954,aggregated,20032
0.6148648648648649,177,0.560754716981132,165,359959,aggregated,20214
1.0,821,0.9987138263665596,821,359960,aggregated,20284
0.581081081081081,42371,0.5781132075471698,34039,359959,aggregated,20218
0.6845637583892618,115416,0.6074906367041197,94092,2073,aggregated,20269
1.0,684,0.9980707395498394,574,359960,aggregated,20288
0.6756756756756757,311,0.6858965595807701,285,359954,aggregated,20043
1.0,2667,0.9954983922829582,2668,359960,aggregated,20296
0.9178082191780822,303,0.9169187008388239,239,359958,aggregated,20195
0.8672985781990521,5,0.8598527982224692,5,359962,aggregated,20331
0.76,1106,0.8009508015478165,1106,359955,aggregated,20079
0.8358974358974359,947161,0.8075644699140401,779187,168784,aggregated,20330
0.7114093959731543,137551,0.6104868913857678,109409,2073,aggregated,20249
0.8695652173913043,68,0.876025806451613,68,146818,aggregated,20005
0.8705882352941177,1446,0.8462676298589612,1446,190146,aggregated,20112
0.8578199052132701,23,0.8635411748368282,23,359962,aggregated,20352
0.7466666666666667,4594,0.7993587617468214,4594,359955,aggregated,20067
0.8695652173913043,55701,0.8808129032258064,45195,146818,aggregated,20009
0.910958904109589,251,0.9275912112152789,251,359958,aggregated,20187
0.8205128205128205,277121,0.795526811297585,258373,168784,aggregated,20322
0.9130434782608695,6021,0.8761548387096776,4729,146818,aggregated,20017
0.910958904109589,130591,0.9222767248135142,107597,359958,aggregated,20199
0.8705882352941177,1445,0.8475920192638459,1445,190146,aggregated,20100
0.8625592417061612,108661,0.8619650048604361,84891,359962,aggregated,20340
0.7733333333333333,6849,0.8038805970149253,6849,359955,aggregated,20075
0.9178082191780822,48401,0.9131019069456942,39855,359958,aggregated,20206
0.77,74612,0.7655555555555555,59816,168757,aggregated,20128
0.7948717948717948,297111,0.793242734343021,276727,168784,aggregated,20314
0.73,6273,0.7722222222222221,6273,168757,aggregated,20136
0.8840579710144928,8031,0.8775870967741936,7139,146818,aggregated,20021
1.0,619,0.9980707395498392,515,359960,aggregated,20277
0.6912751677852349,769,0.6067415730337078,768,2073,aggregated,20265
0.72,502,0.7655555555555555,413,168757,aggregated,20147
0.8205128205128205,118061,0.7949652067130577,113285,168784,aggregated,20306
0.78,529,0.77,422,168757,aggregated,20124
0.8205128205128205,148641,0.7972705689725748,140261,168784,aggregated,20318
0.8773584905660378,106961,0.885118351434141,88459,359956,compressed,20568
0.7466666666666667,222,0.811299060254284,222,359955,compressed,20488
0.8867924528301887,216971,0.8809356725146198,170897,359956,compressed,20576
0.5878378378378378,39141,0.5818867924528301,38489,359959,compressed,20620
0.7466666666666667,758,0.8112106135986732,758,359955,compressed,20484
0.8490566037735849,584,0.8925424672793095,583,359956,compressed,20564
0.8823529411764706,1297,0.8515135878912968,1297,190146,compressed,20492
0.5878378378378378,7345,0.5758490566037735,6835,359959,compressed,20632
0.6621621621621622,256,0.6979380268853953,248,359954,compressed,20441
1.0,341,0.9987138263665596,341,359960,compressed,20694
0.8301886792452831,321391,0.8788025619604568,250045,359956,compressed,20552
0.6486486486486487,55901,0.6933697881066303,45981,359954,compressed,20453
1.0,835,1.0,671,359960,compressed,20698
1.0,477,1.0,399,359960,compressed,20686
0.6912751677852349,327591,0.6307116104868914,263277,2073,compressed,20661
0.5472972972972973,13721,0.5818867924528301,13533,359959,compressed,20616
0.8051282051282052,135571,0.8018272615636513,128663,168784,compressed,20720
0.76,1553,0.8112990602542842,1211,359955,compressed,20469
0.9178082191780822,50821,0.9260732011726119,43073,359958,compressed,20585
0.76,659,0.8098507462686568,659,359955,compressed,20477
0.7114093959731543,432242,0.6247191011235955,349092,2073,compressed,20641
0.8625592417061612,77531,0.8672337175392306,62665,359962,compressed,20742
0.8941176470588236,963,0.8606983144134848,963,190146,compressed,20502
0.8695652173913043,131041,0.8840903225806451,106995,146818,compressed,20415
0.697986577181208,251972,0.6194756554307116,203332,2073,compressed,20657
0.8625592417061612,259551,0.8677544785446466,211349,359962,compressed,20733
0.9246575342465754,172181,0.9275679911763852,132241,359958,compressed,20597
0.8985507246376812,66076,0.8839870967741936,53186,146818,compressed,20419
0.76,240,0.8112658927584301,240,359955,compressed,20465
0.8767772511848341,296741,0.8735606165810305,241623,359962,compressed,20750
0.8823529411764706,1445,0.8541451668386653,1445,190146,compressed,20510
0.8972602739726028,31301,0.9260557861434418,27917,359958,compressed,20589
0.8985507246376812,72031,0.8856774193548386,58561,146818,compressed,20407
0.74,1136,0.7744444444444444,1136,168757,compressed,20545
0.8256410256410256,296481,0.8035480966025379,248027,168784,compressed,20704
0.76,87422,0.7811111111111112,69404,168757,compressed,20538
1.0,179,1.0,179,359960,compressed,20675
0.9178082191780822,1514,0.9291063187530838,1514,359958,compressed,20608
0.76,1223,0.7711111111111111,1222,168757,compressed,20526
0.8358974358974359,416861,0.8132853049529267,382077,168784,compressed,20716
0.8835616438356164,248,0.9260586886483034,248,359958,compressed,20604
0.8307692307692308,131991,0.8092771182971756,125857,168784,compressed,20708
0.8,143111,0.7777777777777777,115065,168757,compressed,20549
1.0,350,1.0,350,359960,compressed,20679
0.8840579710144928,3455,0.8905032258064516,2886,146818,compressed,20423
0.71,20401,0.7733333333333332,16947,168757,compressed,20534
0.8767772511848341,80561,0.8682766282460769,64711,359962,compressed,20752
0.76,275,0.8068546158098397,277,359955,compressed,20467
0.8985507246376812,48711,0.8857032258064516,39251,146818,compressed,20405
0.8705882352941177,1445,0.8554953560371518,1445,190146,compressed,20512
0.76,854,0.8038142620232172,854,359955,compressed,20479
0.8205128205128205,358402,0.8098518215309047,295866,168784,compressed,20730
0.8720379146919431,225602,0.8682835717261492,182874,359962,compressed,20731
0.9178082191780822,76981,0.9222651147940673,71193,359958,compressed,20595
0.8578199052132701,120331,0.8724899319538952,96877,359962,compressed,20740
0.76,60701,0.8082697622996131,49383,359955,compressed,20475
0.8695652173913043,111511,0.8888903225806452,89737,146818,compressed,20417
0.9041095890410958,140021,0.9321800714016195,114737,359958,compressed,20599
0.8823529411764706,1445,0.8606983144134848,1445,190146,compressed,20500
0.8205128205128205,714841,0.8081424478100697,616209,168784,compressed,20722
0.9130434782608695,15191,0.8905032258064516,12221,146818,compressed,20409
